NAME,WEB_NAME,POSITION_NAME,PHOTO,GAMEWEEK,DEADLINE_TIME,OPPONENT,TOTAL_POINTS,WAS_HOME,KICKOFF_TIME,TEAM_A_SCORE,TEAM_H_SCORE,MINUTES,GOALS_SCORED,ASSISTS,CLEAN_SHEETS,GOALS_CONCEDED,OWN_GOALS,PENALTIES_SAVED,PENALTIES_MISSED,YELLOW_CARDS,RED_CARDS,SAVES,BONUS,BPS,INFLUENCE,CREATIVITY,THREAT,ICT_INDEX,STARTS,EXPECTED_GOALS,EXPECTED_ASSISTS,EXPECTED_GOAL_INVOLVEMENTS,EXPECTED_GOALS_CONCEDED,VALUE,TRANSFERS_BALANCE,SELECTED,TRANSFERS_IN,TRANSFERS_OUT
Manuel Akanji,Akanji,DEF,211975.jpg,Gameweek 1,2024-08-16 05:30 PM,Chelsea,6,0,2024-08-18 03:30 PM,2,0,90,0,0,1,0,0,0,0,0,0,0,0,28,16.2,1.6,0.0,1.8,1,0.00,0.01,0.01,1.01,55,0,377453,0,0
Manuel Akanji,Akanji,DEF,211975.jpg,Gameweek 2,2024-08-24 10:00 AM,Ipswich,2,1,2024-08-24 02:00 PM,1,4,90,0,0,0,1,0,0,0,0,0,0,0,13,23.4,28.8,2.0,5.4,1,0.00,0.16,0.16,0.29,55,77372,538683,100054,22682
Manuel Akanji,Akanji,DEF,211975.jpg,Gameweek 3,2024-08-31 10:00 AM,West Ham,1,0,2024-08-31 04:30 PM,3,1,90,0,0,0,1,0,0,0,1,0,0,0,5,18.8,9.8,0.0,2.9,1,0.00,0.04,0.04,0.73,55,15034,579233,77479,62445
Manuel Akanji,Akanji,DEF,211975.jpg,Gameweek 4,2024-09-14 10:00 AM,Brentford,2,1,2024-09-14 02:00 PM,1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,9.8,6.7,0.0,1.7,1,0.00,0.07,0.07,0.96,55,-24649,571611,42978,67627
Manuel Akanji,Akanji,DEF,211975.jpg,Gameweek 5,2024-09-21 10:00 AM,Arsenal,1,1,2024-09-22 03:30 PM,2,2,90,0,0,0,2,0,0,0,0,0,0,0,13,28.6,62.2,8.0,9.9,1,0.03,0.31,0.34,0.65,55,-25412,551559,13765,39177
Manuel Akanji,Akanji,DEF,211975.jpg,Gameweek 6,2024-09-28 10:00 AM,Newcastle,2,0,2024-09-28 11:30 AM,1,1,90,0,0,0,1,0,0,0,0,0,0,0,13,13.0,13.3,6.0,3.2,1,0.06,0.10,0.16,1.57,55,-23434,534261,24925,48359
Manuel Akanji,Akanji,DEF,211975.jpg,Gameweek 7,2024-10-05 10:00 AM,Fulham,2,1,2024-10-05 02:00 PM,2,3,61,0,0,0,1,0,0,0,0,0,0,0,11,12.4,4.8,2.0,1.9,1,0.00,0.03,0.03,1.74,55,-12572,528537,21210,33782
Nathan Aké,Aké,DEF,126184.jpg,Gameweek 1,2024-08-16 05:30 PM,Chelsea,0,0,2024-08-18 03:30 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,231353,0,0
Nathan Aké,Aké,DEF,126184.jpg,Gameweek 2,2024-08-24 10:00 AM,Ipswich,0,1,2024-08-24 02:00 PM,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-31040,233474,8017,39057
Nathan Aké,Aké,DEF,126184.jpg,Gameweek 3,2024-08-31 10:00 AM,West Ham,1,0,2024-08-31 04:30 PM,3,1,2,0,0,0,0,0,0,0,0,0,0,0,4,3.4,0.5,0.0,0.4,0,0.00,0.00,0.00,0.09,54,-49225,192348,5684,54909
Nathan Aké,Aké,DEF,126184.jpg,Gameweek 4,2024-09-14 10:00 AM,Brentford,0,1,2024-09-14 02:00 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-39890,158393,4220,44110
Nathan Aké,Aké,DEF,126184.jpg,Gameweek 5,2024-09-21 10:00 AM,Arsenal,0,1,2024-09-22 03:30 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-32264,127249,95,32359
Nathan Aké,Aké,DEF,126184.jpg,Gameweek 6,2024-09-28 10:00 AM,Newcastle,0,0,2024-09-28 11:30 AM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-17533,110265,100,17633
Nathan Aké,Aké,DEF,126184.jpg,Gameweek 7,2024-10-05 10:00 AM,Fulham,0,1,2024-10-05 02:00 PM,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-11262,99265,62,11324
Ali Al-Hamadi,Al-Hamadi,FWD,462387.jpg,Gameweek 1,2024-08-16 05:30 PM,Liverpool,1,1,2024-08-17 11:30 AM,2,0,16,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.0,2.0,0.4,0,0.00,0.00,0.00,0.58,50,0,32399,0,0
Ali Al-Hamadi,Al-Hamadi,FWD,462387.jpg,Gameweek 2,2024-08-24 10:00 AM,Man City,0,0,2024-08-24 02:00 PM,1,4,7,0,0,0,1,0,0,0,1,0,0,0,-2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.04,50,-865,37937,4845,5710
Ali Al-Hamadi,Al-Hamadi,FWD,462387.jpg,Gameweek 3,2024-08-31 10:00 AM,Fulham,0,1,2024-08-31 02:00 PM,1,1,9,0,0,0,0,0,0,0,1,0,0,0,0,2.0,11.5,2.0,1.6,0,0.00,0.02,0.02,0.04,50,-1611,39398,7048,8659
Ali Al-Hamadi,Al-Hamadi,FWD,462387.jpg,Gameweek 4,2024-09-14 10:00 AM,Brighton,0,0,2024-09-14 02:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1817,39644,7511,9328
Ali Al-Hamadi,Al-Hamadi,FWD,462387.jpg,Gameweek 5,2024-09-21 10:00 AM,Southampton,0,0,2024-09-21 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2800,37601,2279,5079
Ali Al-Hamadi,Al-Hamadi,FWD,462387.jpg,Gameweek 6,2024-09-28 10:00 AM,Aston Villa,0,1,2024-09-29 01:00 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1785,36468,3498,5283
Ali Al-Hamadi,Al-Hamadi,FWD,462387.jpg,Gameweek 7,2024-10-05 10:00 AM,West Ham,0,0,2024-10-05 02:00 PM,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,256,37479,4470,4214
Carlos Alcaraz Durán,Alcaraz,MID,502697.jpg,Gameweek 1,2024-08-16 05:30 PM,Newcastle,1,0,2024-08-17 02:00 PM,0,1,9,0,0,0,0,0,0,0,0,0,0,0,4,8.4,15.9,19.0,4.3,0,0.07,0.03,0.10,0.00,50,0,9504,0,0
Carlos Alcaraz Durán,Alcaraz,MID,502697.jpg,Gameweek 2,2024-08-24 10:00 AM,Nott'm Forest,0,1,2024-08-24 02:00 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-822,10045,587,1409
Carlos Alcaraz Durán,Alcaraz,MID,502697.jpg,Gameweek 3,2024-08-31 10:00 AM,Brentford,0,0,2024-08-31 02:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2642,7659,485,3127
Carlos Alcaraz Durán,Alcaraz,MID,502697.jpg,Gameweek 4,2024-09-14 10:00 AM,Man Utd,0,1,2024-09-14 11:30 AM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-2887,4792,0,2887
Carlos Alcaraz Durán,Alcaraz,MID,502697.jpg,Gameweek 5,2024-09-21 10:00 AM,Ipswich,0,1,2024-09-21 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-826,4037,0,826
Carlos Alcaraz Durán,Alcaraz,MID,502697.jpg,Gameweek 6,2024-09-28 10:00 AM,Bournemouth,0,0,2024-09-30 07:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-539,3499,0,539
Carlos Alcaraz Durán,Alcaraz,MID,502697.jpg,Gameweek 7,2024-10-05 10:00 AM,Arsenal,0,0,2024-10-05 02:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-371,3136,0,371
Álex Moreno Lopera,Alex Moreno,DEF,106468.jpg,Gameweek 1,2024-08-16 05:30 PM,West Ham,0,0,2024-08-17 04:30 PM,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,60127,0,0
Álex Moreno Lopera,Alex Moreno,DEF,106468.jpg,Gameweek 2,2024-08-24 10:00 AM,Southampton,0,0,2024-08-24 02:00 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7659,61450,4358,12017
Álex Moreno Lopera,Alex Moreno,DEF,106468.jpg,Gameweek 3,2024-08-31 10:00 AM,Wolves,0,1,2024-08-31 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-7570,55017,2911,10481
Álex Moreno Lopera,Alex Moreno,DEF,106468.jpg,Gameweek 4,2024-09-14 10:00 AM,Liverpool,6,0,2024-09-14 02:00 PM,1,0,79,0,0,1,0,0,0,0,1,0,0,1,27,15.0,4.3,0.0,1.9,1,0.00,0.01,0.01,0.85,44,-7028,48636,1572,8600
Álex Moreno Lopera,Alex Moreno,DEF,106468.jpg,Gameweek 5,2024-09-21 10:00 AM,Brighton,0,0,2024-09-22 01:00 PM,2,2,45,0,0,0,2,0,0,0,0,0,0,0,-1,7.0,0.3,0.0,0.7,1,0.00,0.00,0.00,0.39,44,4057,53734,6758,2701
Álex Moreno Lopera,Alex Moreno,DEF,106468.jpg,Gameweek 6,2024-09-28 10:00 AM,Fulham,2,1,2024-09-28 02:00 PM,1,0,83,0,0,0,1,0,0,0,0,0,0,0,2,3.8,1.8,2.0,0.8,1,0.05,0.01,0.06,1.32,44,2578,56671,14399,11821
Álex Moreno Lopera,Alex Moreno,DEF,106468.jpg,Gameweek 7,2024-10-05 10:00 AM,Chelsea,2,0,2024-10-06 01:00 PM,1,1,81,0,0,0,1,0,0,0,0,0,0,0,8,17.4,6.3,2.0,2.6,1,0.01,0.08,0.09,1.24,44,-1361,55515,2560,3921
Trent Alexander-Arnold,Alexander-Arnold,DEF,169187.jpg,Gameweek 1,2024-08-16 05:30 PM,Ipswich,8,0,2024-08-17 11:30 AM,2,0,76,0,0,1,0,0,0,0,0,0,0,2,31,9.0,43.7,3.0,5.6,1,0.06,1.00,1.06,0.41,70,0,2560092,0,0
Trent Alexander-Arnold,Alexander-Arnold,DEF,169187.jpg,Gameweek 2,2024-08-24 10:00 AM,Brentford,6,1,2024-08-25 03:30 PM,0,2,71,0,0,1,0,0,0,0,0,0,0,0,29,20.4,46.0,12.0,7.8,1,0.10,0.53,0.63,0.36,70,76654,2966829,143724,67070
Trent Alexander-Arnold,Alexander-Arnold,DEF,169187.jpg,Gameweek 3,2024-08-31 10:00 AM,Man Utd,6,0,2024-09-01 03:00 PM,3,0,75,0,0,1,0,0,0,0,0,0,0,0,17,8.4,5.4,0.0,1.4,1,0.00,0.01,0.01,0.83,70,-62396,2989044,176393,238789
Trent Alexander-Arnold,Alexander-Arnold,DEF,169187.jpg,Gameweek 4,2024-09-14 10:00 AM,Nott'm Forest,1,1,2024-09-14 02:00 PM,1,0,90,0,0,0,1,0,0,0,1,0,0,0,1,23.4,62.0,4.0,8.9,1,0.02,0.33,0.35,0.44,70,149651,3246316,396847,247196
Trent Alexander-Arnold,Alexander-Arnold,DEF,169187.jpg,Gameweek 5,2024-09-21 10:00 AM,Bournemouth,11,1,2024-09-21 02:00 PM,0,3,90,0,1,1,0,0,0,0,0,0,0,2,39,35.2,26.0,2.0,6.3,1,0.00,0.13,0.13,1.08,71,10641,3285302,117298,106657
Trent Alexander-Arnold,Alexander-Arnold,DEF,169187.jpg,Gameweek 6,2024-09-28 10:00 AM,Wolves,1,0,2024-09-28 04:30 PM,2,1,90,0,0,0,1,0,0,0,1,0,0,0,5,9.0,16.8,12.0,3.8,1,0.09,0.10,0.19,0.63,71,91965,3408496,248046,156081
Trent Alexander-Arnold,Alexander-Arnold,DEF,169187.jpg,Gameweek 7,2024-10-05 10:00 AM,Crystal Palace,8,0,2024-10-05 11:30 AM,1,0,90,0,0,1,0,0,0,0,0,0,0,2,31,16.8,38.6,12.0,6.7,1,0.06,0.48,0.54,0.64,71,-161729,3255804,66375,228104
Miguel Almirón Rejala,Almirón,MID,179018.jpg,Gameweek 1,2024-08-16 05:30 PM,Southampton,0,1,2024-08-17 02:00 PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,0,84045,0,0
Miguel Almirón Rejala,Almirón,MID,179018.jpg,Gameweek 2,2024-08-24 10:00 AM,Bournemouth,1,0,2024-08-25 01:00 PM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.3,0.0,0.1,0,0.00,0.00,0.00,0.08,59,-19839,75527,5640,25479
Miguel Almirón Rejala,Almirón,MID,179018.jpg,Gameweek 3,2024-08-31 10:00 AM,Spurs,1,1,2024-09-01 12:30 PM,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-15380,63509,6347,21727
Miguel Almirón Rejala,Almirón,MID,179018.jpg,Gameweek 4,2024-09-14 10:00 AM,Wolves,0,0,2024-09-15 03:30 PM,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-7636,58995,6320,13956
Miguel Almirón Rejala,Almirón,MID,179018.jpg,Gameweek 5,2024-09-21 10:00 AM,Fulham,0,0,2024-09-21 02:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-4863,55223,2750,7613
Miguel Almirón Rejala,Almirón,MID,179018.jpg,Gameweek 6,2024-09-28 10:00 AM,Man City,0,1,2024-09-28 11:30 AM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-6958,48972,1892,8850
Miguel Almirón Rejala,Almirón,MID,179018.jpg,Gameweek 7,2024-10-05 10:00 AM,Everton,1,0,2024-10-05 04:30 PM,0,0,28,0,0,0,0,0,0,0,0,0,0,0,4,3.0,14.3,11.0,2.8,0,0.19,0.13,0.32,0.53,56,-3201,46714,2847,6048
Will Alves,Alves,MID,532534.jpg,Gameweek 1,2024-08-16 05:30 PM,Spurs,0,1,2024-08-19 07:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,4472,0,0
Will Alves,Alves,MID,532534.jpg,Gameweek 2,2024-08-24 10:00 AM,Fulham,0,0,2024-08-24 02:00 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,620,7416,1383,763
Will Alves,Alves,MID,532534.jpg,Gameweek 3,2024-08-31 10:00 AM,Aston Villa,0,1,2024-08-31 02:00 PM,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,427,8639,1894,1467
Will Alves,Alves,MID,532534.jpg,Gameweek 4,2024-09-14 10:00 AM,Crystal Palace,0,0,2024-09-14 02:00 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,1467,11046,3112,1645
Will Alves,Alves,MID,532534.jpg,Gameweek 5,2024-09-21 10:00 AM,Everton,0,1,2024-09-21 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,21,11279,889,868
Will Alves,Alves,MID,532534.jpg,Gameweek 6,2024-09-28 10:00 AM,Arsenal,0,0,2024-09-28 02:00 PM,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-228,11188,922,1150
Will Alves,Alves,MID,532534.jpg,Gameweek 7,2024-10-05 10:00 AM,Bournemouth,0,1,2024-10-05 02:00 PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-257,11164,748,1005
Amad Diallo,Amad,MID,493250.jpg,Gameweek 1,2024-08-16 05:30 PM,Fulham,3,1,2024-08-16 07:00 PM,0,1,60,0,0,1,0,0,0,0,0,0,0,0,11,7.4,19.1,6.0,3.3,1,0.00,0.13,0.13,0.21,50,0,313496,0,0
Amad Diallo,Amad,MID,493250.jpg,Gameweek 2,2024-08-24 10:00 AM,Brighton,6,0,2024-08-24 11:30 AM,1,2,89,1,0,0,1,0,0,0,1,0,0,0,19,34.8,18.4,23.0,7.6,1,0.33,0.11,0.44,1.50,50,-9108,322984,28221,37329
Amad Diallo,Amad,MID,493250.jpg,Gameweek 3,2024-08-31 10:00 AM,Liverpool,1,1,2024-09-01 03:00 PM,3,0,21,0,0,0,0,0,0,0,0,0,0,0,3,8.2,25.3,17.0,5.1,0,0.03,0.13,0.16,0.42,50,73313,418483,142466,69153
Amad Diallo,Amad,MID,493250.jpg,Gameweek 4,2024-09-14 10:00 AM,Southampton,6,0,2024-09-14 11:30 AM,3,0,90,0,1,1,0,0,0,0,0,0,0,0,32,38.4,73.0,25.0,13.6,1,0.02,0.36,0.38,1.12,50,2640,426435,82691,80051
Amad Diallo,Amad,MID,493250.jpg,Gameweek 5,2024-09-21 10:00 AM,Crystal Palace,3,0,2024-09-21 04:30 PM,0,0,75,0,0,1,0,0,0,0,0,0,0,0,7,6.0,30.2,24.0,6.0,1,0.05,0.11,0.16,0.87,50,84837,519075,112715,27878
Amad Diallo,Amad,MID,493250.jpg,Gameweek 6,2024-09-28 10:00 AM,Spurs,1,1,2024-09-29 03:30 PM,3,0,5,0,0,0,0,0,0,0,0,0,0,0,7,4.0,1.3,4.0,0.9,0,0.00,0.02,0.02,0.57,50,-12723,505421,63519,76242
Amad Diallo,Amad,MID,493250.jpg,Gameweek 7,2024-10-05 10:00 AM,Aston Villa,0,0,2024-10-06 01:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-62316,444157,22721,85037
Samuel Amo-Ameyaw,Amo-Ameyaw,MID,499724.jpg,Gameweek 1,2024-08-16 05:30 PM,Newcastle,1,0,2024-08-17 02:00 PM,0,1,9,0,0,0,0,0,0,0,0,0,0,0,4,4.0,15.0,6.0,2.5,0,0.02,0.13,0.15,0.00,45,0,8926,0,0
Samuel Amo-Ameyaw,Amo-Ameyaw,MID,499724.jpg,Gameweek 2,2024-08-24 10:00 AM,Nott'm Forest,0,1,2024-08-24 02:00 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,1174,12749,2454,1280
Samuel Amo-Ameyaw,Amo-Ameyaw,MID,499724.jpg,Gameweek 3,2024-08-31 10:00 AM,Brentford,0,0,2024-08-31 02:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-298,12870,1892,2190
Samuel Amo-Ameyaw,Amo-Ameyaw,MID,499724.jpg,Gameweek 4,2024-09-14 10:00 AM,Man Utd,0,1,2024-09-14 11:30 AM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,569,14189,2864,2295
Samuel Amo-Ameyaw,Amo-Ameyaw,MID,499724.jpg,Gameweek 5,2024-09-21 10:00 AM,Ipswich,0,1,2024-09-21 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-384,13911,864,1248
Samuel Amo-Ameyaw,Amo-Ameyaw,MID,499724.jpg,Gameweek 6,2024-09-28 10:00 AM,Bournemouth,0,0,2024-09-30 07:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-868,13097,533,1401
Samuel Amo-Ameyaw,Amo-Ameyaw,MID,499724.jpg,Gameweek 7,2024-10-05 10:00 AM,Arsenal,0,0,2024-10-05 02:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-618,12581,404,1022
Joachim Andersen,Andersen,DEF,174874.jpg,Gameweek 1,2024-08-16 05:30 PM,Brentford,0,0,2024-08-18 01:00 PM,1,2,90,0,0,0,2,0,0,0,1,0,0,0,3,18.4,2.9,7.0,2.8,1,0.04,0.02,0.06,1.59,45,0,1762243,0,0
Joachim Andersen,Andersen,DEF,174874.jpg,Gameweek 2,2024-08-24 10:00 AM,Leicester,0,1,2024-08-24 02:00 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-163674,1637435,28857,192531
Joachim Andersen,Andersen,DEF,174874.jpg,Gameweek 3,2024-08-31 10:00 AM,Ipswich,0,0,2024-08-31 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-219576,1426373,36048,255624
Joachim Andersen,Andersen,DEF,174874.jpg,Gameweek 4,2024-09-14 10:00 AM,West Ham,2,1,2024-09-14 02:00 PM,1,1,90,0,0,0,1,0,0,0,0,0,0,0,15,23.8,0.8,4.0,2.9,1,0.01,0.01,0.02,0.76,44,-269536,1161192,16765,286301
Joachim Andersen,Andersen,DEF,174874.jpg,Gameweek 5,2024-09-21 10:00 AM,Newcastle,2,1,2024-09-21 02:00 PM,1,3,90,0,0,0,1,0,0,0,0,0,0,0,15,25.6,11.3,16.0,5.3,1,0.06,0.01,0.07,1.54,44,-72249,1094620,6561,78810
Joachim Andersen,Andersen,DEF,174874.jpg,Gameweek 6,2024-09-28 10:00 AM,Nott'm Forest,8,0,2024-09-28 02:00 PM,1,0,90,0,0,1,0,0,0,0,0,0,0,2,28,39.4,2.1,4.0,4.6,1,0.06,0.02,0.08,0.80,44,-90997,1005530,12234,103231
Joachim Andersen,Andersen,DEF,174874.jpg,Gameweek 7,2024-10-05 10:00 AM,Man City,1,0,2024-10-05 02:00 PM,2,3,90,0,0,0,3,0,0,0,0,0,0,0,1,17.6,1.5,2.0,2.1,1,0.00,0.01,0.01,1.57,44,-41213,966068,14056,55269
Elliot Anderson,Anderson,MID,215379.jpg,Gameweek 1,2024-08-16 05:30 PM,Bournemouth,1,1,2024-08-17 02:00 PM,1,1,18,0,0,0,1,0,0,0,0,0,0,0,4,5.4,1.5,8.0,1.5,0,0.00,0.01,0.01,0.59,50,0,14127,0,0
Elliot Anderson,Anderson,MID,215379.jpg,Gameweek 2,2024-08-24 10:00 AM,Southampton,3,0,2024-08-24 02:00 PM,1,0,74,0,0,1,0,0,0,0,0,0,0,0,17,16.8,12.7,11.0,4.1,1,0.05,0.03,0.08,0.14,50,-957,14707,695,1652
Elliot Anderson,Anderson,MID,215379.jpg,Gameweek 3,2024-08-31 10:00 AM,Wolves,6,1,2024-08-31 02:00 PM,1,1,90,0,1,0,1,0,0,0,1,0,0,2,28,30.8,42.2,11.0,8.4,1,0.05,0.07,0.12,0.73,50,-1031,14399,1089,2120
Elliot Anderson,Anderson,MID,215379.jpg,Gameweek 4,2024-09-14 10:00 AM,Liverpool,3,0,2024-09-14 02:00 PM,1,0,60,0,0,1,0,0,0,0,0,0,0,0,11,11.8,1.6,0.0,1.3,1,0.00,0.01,0.01,0.74,50,2065,17928,4938,2873
Elliot Anderson,Anderson,MID,215379.jpg,Gameweek 5,2024-09-21 10:00 AM,Brighton,1,0,2024-09-22 01:00 PM,2,2,58,0,0,0,2,0,0,0,0,0,0,0,11,17.0,0.3,0.0,1.7,1,0.00,0.00,0.00,0.87,50,2040,20537,3411,1371
Elliot Anderson,Anderson,MID,215379.jpg,Gameweek 6,2024-09-28 10:00 AM,Fulham,1,1,2024-09-28 02:00 PM,1,0,56,0,0,0,1,0,0,0,0,0,0,0,7,5.0,12.4,8.0,2.5,1,0.03,0.04,0.07,1.14,50,-18,20844,2453,2471
Elliot Anderson,Anderson,MID,215379.jpg,Gameweek 7,2024-10-05 10:00 AM,Chelsea,2,0,2024-10-06 01:00 PM,1,1,65,0,0,0,1,0,0,0,0,0,0,0,11,12.6,4.8,22.0,3.9,1,0.08,0.01,0.09,1.24,50,-1573,19522,977,2550
Andreas Hoelgebaum Pereira,Andreas,MID,156689.jpg,Gameweek 1,2024-08-16 05:30 PM,Man Utd,1,0,2024-08-16 07:00 PM,0,1,90,0,0,0,1,0,0,0,1,0,0,0,15,11.0,83.0,2.0,9.6,1,0.00,0.16,0.16,1.77,55,0,356810,0,0
Andreas Hoelgebaum Pereira,Andreas,MID,156689.jpg,Gameweek 2,2024-08-24 10:00 AM,Leicester,2,1,2024-08-24 02:00 PM,1,2,85,0,0,0,1,0,0,0,0,0,0,0,22,17.2,96.3,5.0,11.9,1,0.06,0.37,0.43,0.47,55,-12547,358428,23636,36183
Andreas Hoelgebaum Pereira,Andreas,MID,156689.jpg,Gameweek 3,2024-08-31 10:00 AM,Ipswich,2,0,2024-08-31 02:00 PM,1,1,86,0,0,0,1,0,0,0,0,0,0,0,10,5.2,20.8,0.0,2.6,1,0.00,0.48,0.48,0.36,55,-43601,317522,19786,63387
Andreas Hoelgebaum Pereira,Andreas,MID,156689.jpg,Gameweek 4,2024-09-14 10:00 AM,West Ham,3,1,2024-09-14 02:00 PM,1,1,85,0,0,1,0,0,0,0,0,0,0,0,7,1.6,27.3,15.0,4.4,1,0.21,0.03,0.24,0.44,54,-60041,259353,7517,67558
Andreas Hoelgebaum Pereira,Andreas,MID,156689.jpg,Gameweek 5,2024-09-21 10:00 AM,Newcastle,1,1,2024-09-21 02:00 PM,1,3,66,0,0,0,1,0,0,0,1,0,0,0,6,12.6,43.7,20.0,7.6,1,0.06,0.08,0.14,0.42,54,-28421,232630,2901,31322
